LINE,LOC,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
66,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,4,249.4332663,2947.241417,37.42266667,40.72466667,82.71933333,94.488,93.0261792,2.3202,2.2104,2.4656,0.9367,0.5792,1.6172,0.0739,0.2696,0.5396,0.0359,236.1,148.1,0.0999,110.4,116.9,0,0,0,0.2984,0.3122,0,0.6528,0.3737,0.6996,0.8804,0.8864,2.2159,0.4755,153.9112,75.6771,61.5532,101.3708,44.7301,34.0451,27.8772,39.3117,44.0024,2.0054,0.6182,0.2126
69,4,138.826875,1251.259146,42.926,43.26466667,33.528,37.50733333,38.20226887,0.8669,0.7811,0.8917,0.6805,0.6095,1.1165,0.0441,0.0771,0.4926,0.0666,274.7,226.2,0.074,166.7,158.3,0,0,0,0.1444,0.1303,0,0.1391,0.4379,0.7149,0.9029,0.8876,0.7822,0.4256,131.6766,82.417,59.8988,90.1563,42.7605,20.0274,25.9134,52.3009,32.7506,1.8396,0.6353,0.201
70,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,4,202.4733483,2588.424931,44.45,45.466,71.628,72.898,73.804907,1.6034,1.6114,1.6723,0.7067,0.5619,1.2576,0.0414,0.1612,0.4238,0.0079,184.8,129.4,0.0248,124.3,105.4,0,0,0,0.1144,0.2302,0,0.3893,0.5261,0.786,0.8895,0.8871,1.6172,0.3854,116.3443,73.8404,57.9693,82.0014,38.1953,17.6354,19.5083,47.8867,26.298,0.7447,0.6179,0.2125
72,4,181.453409,2130.239467,58.166,58.33533333,38.608,44.36533333,45.1993254,0.7605,0.6638,0.7782,0.77,0.7016,1.0975,0.0481,0.1091,0.5715,0.1031,251.1,229.4,0.1999,173.2,168,0,0,0,0.1298,0.0902,0,0.1165,0.4733,0.696,0.89,0.8878,0.6642,0.4728,139.9884,69.9255,53.8187,91.1824,40.8228,30.8286,27.3213,41.5484,41.1929,2.1171,0.6511,0.1916
73,4,242.8665789,3681.196939,73.49066667,73.99866667,58.42,63.66933333,64.48787373,0.8604,0.7949,0.8837,0.6993,0.5991,1.1673,0.0487,0.0859,0.5103,0.1174,304.5,246.6,0.2066,160.9,155.5,0,0,0,0.1529,0.1977,0,0.2159,0.4309,0.735,0.8932,0.8889,0.7954,0.4141,140.3594,68.4729,54.0686,91.454,40.6768,31.8773,26.8467,40.1037,41.6763,1.8149,0.7167,0.1481
74,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,4,219.2089003,3124.92565,69.93466667,70.104,48.26,54.94866667,58.4559664,0.7838,0.6901,0.8448,0.7893,0.6332,1.2467,0.0443,0.0968,0.5615,0.0432,250.7,226.1,0.0495,170.4,161.3,0,0,0,0.1419,0.0713,0,0.2085,0.4931,0.7037,0.8906,0.8889,0.6909,0.4578,147.6437,86.8862,71.7801,103.2328,46.6457,25.5383,23.6088,42.7518,34.779,3.0302,0.718,0.1519
77,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,4,225.9126969,3411.240489,69.342,69.596,56.21866667,62.39933333,62.5295168,0.8966,0.8107,0.9029,0.6239,0.6532,0.9551,0.0314,0.054,0.508,0.0615,242,196.3,0.115,185.9,169.3,0.0062,0.0092,0.1051,0,0.1563,0.1228,0,0.4885,0.7201,0.8893,0.8878,0.8104,0.4279,129.9589,80.0484,62.5327,90.5869,42.1143,20.6549,22.7293,47.7376,30.7123,0.7468,0.6675,0.1808
79,4,215.926416,3075.929332,68.24133333,68.41066667,48.17533333,54.27133333,54.90900033,0.7933,0.706,0.8056,0.773,0.6811,1.1348,0.0449,0.0933,0.5833,0.0936,255.2,225.3,0.2035,169.7,169.8,0,0,0,0.1557,0.095,0,0.1426,0.4477,0.7094,0.8919,0.8867,0.705,0.4648,142.4136,79.9819,62.6477,96.4986,44.0411,26.4289,25.7603,44.266,36.9064,NA,NA,NA
80,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,4,141.5227125,1327.574406,44.28066667,44.61933333,33.44333333,37.25333333,39.6770606,0.8349,0.7553,0.8977,0.7228,0.6176,1.1703,0.0315,0.066,0.5351,0.0763,265.6,210.8,0.1132,173.6,160.7,0,0,0,0.1509,0.0413,0,0.0998,0.4523,0.7153,0.8895,0.8845,0.7548,0.446,142.524,77.8749,59.5626,95.0764,43.3188,27.6178,26.881,44.2254,38.54,1.1047,0.558,0.2519
82,4,106.8698057,797.0665062,31.32666667,31.41133333,30.31066667,31.496,32.71483593,1.0027,0.9676,1.0471,0.7189,0.6189,1.1616,0.0288,0.0304,0.5195,0.0327,221.5,174.3,0.0565,162.5,152,0,0,0,0.1392,0.056,0,0.0703,0.4489,0.7709,0.8882,0.8882,0.9662,0.402,134.0342,86.0694,48.3728,85.8374,43.9319,17.2667,34.9009,63.6768,38.9386,0.9373,0.6,0.2224
83,4,158.1088701,1734.32628,48.514,48.768,42.07933333,44.28066667,43.91023307,0.908,0.8674,0.9095,0.7103,0.6318,1.1243,0.0248,0.0414,0.5347,0.0404,221.6,195.7,0.1097,173.7,156.5,0,0,0,0.0921,0.0598,0,0.091,0.5354,0.7586,0.8899,0.8859,0.8684,0.4138,125.5198,63.8237,48.9311,82.0741,36.946,27.6748,24.6873,41.7345,37.0858,0.689,0.5583,0.2522
84,4,183.4138064,2271.214096,50.20733333,50.88466667,51.98533333,55.372,56.3304182,1.0882,1.0354,1.1201,0.8263,0.5329,1.5506,0.0471,0.0563,0.5392,0.0474,242.8,199.5,0.0786,153.6,129.8,0,0,0,0.2403,0.0262,0,0.2972,0.4205,0.7504,0.8909,0.8861,1.0381,0.4267,128.8533,77.8782,44.1356,81.4059,40.9298,19.7972,33.5256,59.4378,38.9345,1.2017,0.5887,0.231
85,4,205.4312715,2875.349088,57.23466667,57.23466667,60.62133333,63.83866667,64.4337294,1.1154,1.0592,1.1274,0.7278,0.497,1.4643,0.0255,0.0367,0.5126,0.0312,217.6,172.2,0.0388,117.2,134,0.0025,0.0921,0,0.148,0.0432,0,0.231,0.496,0.7596,0.8896,0.8882,1.0593,0.3952,136.5634,119.2925,69.4742,96.9884,54.1287,-1.0541,35.3804,91.7066,35.3961,2.732,0.5878,0.2318
86,4,257.3896131,4237.704786,81.534,81.788,54.52533333,62.31466667,65.899411,0.7619,0.6687,0.8091,0.7664,0.7466,1.0264,0.0492,0.1074,0.5943,0.0686,272.4,222,0.0905,175.3,171.2,0,0,0.0742,0,0.1069,0.1306,0,0.466,0.6993,0.8893,0.8877,0.6693,0.4755,128.4725,60.5296,52.5694,85.0874,36.7752,31.3291,21.6361,34.6292,38.074,1.0536,0.7187,0.1519
87,4,191.7798213,2448.919833,58.674,59.182,46.65133333,51.22333333,52.31260387,0.8655,0.7951,0.9001,0.7677,0.6219,1.2343,0.0375,0.0635,0.5369,0.0769,243.1,216.3,0.1802,170.2,151,0,0,0,0.171,0.0983,0,0.1789,0.4347,0.7285,0.8907,0.8889,0.7971,0.4416,121.5609,77.1901,44.3761,78.0877,39.6776,16.6814,31.3198,61.9596,35.4852,1.9697,0.6679,0.1818
88,4,128.9127978,1161.488716,35.89866667,35.98333333,39.37,40.132,41.144063,1.1153,1.0967,1.1488,0.6274,0.6533,0.9603,0.0162,0.0451,0.508,0.019,201.5,151.4,0.0195,166.8,153.9,0,0,0.1047,0,0.0259,0.0354,0,0.4852,0.7822,0.8894,0.8852,1.0947,0.3938,131.3387,75.7362,58.6094,89.3813,40.9984,23.7312,23.7082,44.9722,33.5447,0.9887,0.5863,0.2312
89,4,154.9616831,1655.007443,46.05866667,46.56666667,42.672,44.78866667,44.58644033,0.9618,0.9265,0.9689,0.7096,0.6213,1.142,0.0279,0.0287,0.5295,0.0354,222.9,193.8,0.0771,173.6,155.2,0,0,0,0.1472,0.0705,0,0.118,0.4518,0.7614,0.8894,0.8874,0.9263,0.4065,130.0142,96.545,62.2052,90.5501,46.6068,9.9117,29.3212,71.3227,30.9511,0.5566,0.6342,0.2026
90,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,4,239.6627414,3475.677636,79.502,80.772,44.36533333,53.25533333,54.51475,0.6593,0.558,0.6864,0.7796,0.6848,1.1384,0.0631,0.1578,0.5669,0.1408,238.5,260,0.247,178.1,169.9,0,0,0,0.1461,0.1076,0,0.1944,0.469,0.6656,0.8913,0.8875,0.5573,0.4922,150.1273,125.7534,84.5259,110.4523,57.8349,2.939,31.1586,84.6116,31.2969,1.561,0.7181,0.1514
92,4,187.3190479,2371.816045,55.372,55.88,49.276,53.086,54.39809627,0.95,0.8899,0.9839,0.7768,0.5703,1.3619,0.0398,0.0428,0.5124,0.0623,236.2,211.8,0.1282,167.2,146.2,0,0,0,0.2168,0.0699,0,0.2403,0.4274,0.7412,0.8889,0.8872,0.8889,0.4251,129.8036,73.9036,58.8435,88.7511,40.3896,24.2243,22.7747,43.2334,33.2491,1.809,0.5588,0.2496
93,4,201.4318213,2560.847925,64.34666667,64.68533333,39.96266667,48.26,48.7352086,0.7461,0.6211,0.7528,0.7618,0.7421,1.0266,0.0527,0.1196,0.5761,0.0959,252.1,231.4,0.1942,193.9,175.666,0.0254,0.0067,0.0699,0,0.1355,0.1531,0,0.4579,0.6608,0.8889,0.8868,0.6184,0.4974,143.8816,84.2066,66.6107,99.0247,45.2766,24.8884,24.7857,44.8816,35.125,1.1958,0.6368,0.2007
94,4,177.9760559,2165.501045,50.46133333,50.96933333,49.19133333,51.816,53.0417532,1.0166,0.9748,1.055,0.7735,0.6275,1.2326,0.0326,0.0401,0.5215,0.0466,248.2,176.4,0.0657,169.2,152.2,0,0,0,0.2032,0.0916,0,0.1563,0.4199,0.7594,0.8872,0.8889,0.9748,0.4258,138.4974,64.152,51.8366,89.5142,39.2634,33.4653,26.3911,38.2597,42.6194,1.4323,0.5588,0.247
95,4,190.0022531,2410.626003,52.07,52.66266667,52.324,55.626,56.3809896,1.0563,1.0049,1.0793,0.8211,0.6081,1.3503,0.0445,0.0519,0.5588,0.0411,236.5,197.9,0.0767,169.7,148.6,0,0,0,0.2279,0.0412,0,0.2366,0.3973,0.753,0.8917,0.8885,1.0082,0.4347,147.7981,72.1415,57.6216,96.6219,42.8234,33.212,27.6523,39.7808,43.2167,1.148,0.5591,0.2493
96,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,4,169.1310985,1971.673476,47.83666667,48.09066667,46.65133333,49.784,50.9938528,1.0352,0.9752,1.0679,0.754,0.6442,1.1703,0.032,0.0366,0.5612,0.0442,232.8,186.9,0.0653,167.6,155.8,0,0,0,0.1819,0.0503,0,0.1099,0.415,0.7496,0.8889,0.8871,0.9778,0.4346,146.5038,80.8122,65.6965,99.8292,44.7646,28.1149,24.8251,41.4442,37.5064,1.9004,0.5582,0.2509
98,4,196.7981925,2633.951721,55.88,56.134,54.61,57.31933333,58.7255366,1.0211,0.9773,1.051,0.7091,0.6697,1.0588,0.026,0.0295,0.5495,0.0332,239.1,194.6,0.0566,172.5,157.9,0,0,0,0.1059,0.0216,0,0.0672,0.5096,0.7604,0.8893,0.8862,0.9735,0.4199,137.4575,69.2709,57.7247,91.7936,40.5702,30.3903,24.0637,38.3729,38.7638,1.0851,0.6196,0.2111
99,4,197.3593123,2564.991286,60.36733333,60.706,46.05866667,52.832,52.68858313,0.8703,0.763,0.874,0.7504,0.6297,1.1915,0.0407,0.0726,0.5451,0.0884,246.9,229,0.2185,172.3,159.9,0,0,0,0.1681,0.118,0,0.1875,0.4343,0.6966,0.8893,0.8875,0.7641,0.4589,135.8719,63.3278,53.5389,89.0379,38.7313,32.9012,24.215,36.3528,40.8517,1.114,0.604,0.2213
100,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,4,124.6278009,1084.70034,35.47533333,35.814,35.64466667,36.49133333,37.2179088,1.0189,1.0048,1.0491,0.7399,0.6754,1.0954,0.026,0.0277,0.5541,0.0279,209.4,161.867,0.052,170.9,156.1,0,0,0,0.1561,0.0387,0,0.0586,0.4478,0.7814,0.8889,0.8889,1.006,0.4175,134.2994,76.327,60.4868,91.6372,41.6638,24.9788,23.6136,43.3907,34.3736,1.2224,0.5574,0.2528
103,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.972,0.6212,0.2105
104,4,218.0420497,3149.154992,64.85466667,65.70133333,53.76333333,57.912,60.24317813,0.8814,0.829,0.9301,0.8146,0.6619,1.2308,0.0409,0.0565,0.5667,0.0476,236.4,202.8,0.0771,174.2,162.1,0,0,0,0.2363,0.1042,0,0.2166,0.3757,0.7408,0.8877,0.8877,0.8268,0.4464,132.1627,68.637,55.155,88.1015,39.2997,28.2928,23.8655,40.1483,37.0141,2.1987,0.5737,0.2379
105,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,4,120.3569009,983.3026929,35.64466667,35.89866667,32.08866667,33.782,34.3196164,0.941,0.9002,0.9815,0.7245,0.6698,1.0816,0.0295,0.0364,0.5347,0.0555,225.3,174.3,0.0905,172.2,160.6,0,0,0,0.1094,0.0739,0,0.0781,0.5013,0.7588,0.8882,0.8856,0.8988,0.419,111.7428,63.9539,45.8651,74.1554,34.6133,20.8648,22.9148,47.681,30.9907,1.0734,0.5569,0.25
107,4,167.1437094,1906.132388,47.66733333,47.66733333,46.482,49.36066667,50.17054567,1.0355,0.9751,1.045,0.7123,0.6377,1.117,0.0282,0.0337,0.5341,0.056,234.4,170.6,0.0811,172.8,156.4,0,0,0,0.1276,0.0496,0,0.1084,0.4648,0.7526,0.8902,0.8866,0.9777,0.4204,104.2086,63.1327,48.7835,71.9801,33.3195,17.7983,18.6072,46.2728,25.749,0.5693,0.6671,0.1827
108,4,181.935882,2148.583516,56.04933333,56.47266667,41.82533333,47.498,49.01421067,0.8411,0.7462,0.8758,0.7674,0.6148,1.2482,0.0447,0.0774,0.5447,0.076,279.1,228.2,0.1321,177.2,161.1,0,0,0,0.1827,0.0693,0,0.1928,0.4242,0.7036,0.8894,0.8874,0.7462,0.4549,131.1066,63.7647,52.309,86.255,37.9326,30.5491,23.7666,37.8822,38.7052,0.7454,0.5882,0.2319
109,4,154.4125944,1651.114977,47.244,47.58266667,40.97866667,43.60333333,42.9585882,0.9164,0.8674,0.9109,0.7168,0.6093,1.1765,0.0307,0.0438,0.5068,0.039,246.9,187.3,0.0771,168.9,153.5,0,0,0,0.1552,0.0973,0,0.1398,0.4408,0.751,0.8894,0.8874,0.8655,0.413,120.6206,62.051,47.5088,79.085,35.5651,26.4226,23.3359,41.4502,35.2522,1.0353,0.5882,0.2323
110,4,149.0895926,1537.545312,45.12733333,45.212,39.79333333,42.24866667,42.8198534,0.9345,0.8818,0.9506,0.7242,0.6191,1.1697,0.0264,0.035,0.5306,0.0422,237.9,166.2,0.0744,164.7,155.1,0,0,0,0.1543,0.0434,0,0.1097,0.4569,0.755,0.8889,0.8889,0.8868,0.4162,130.1885,88.3834,53.3042,86.3657,44.1473,14.386,31.8497,65.692,34.948,0.7026,0.5582,0.2526
111,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,4,119.977154,996.062524,36.91466667,36.99933333,30.988,32.68133333,33.41074513,0.8833,0.8394,0.9072,0.75,0.6422,1.1679,0.0264,0.0467,0.5569,0.048,249.1,189.8,0.0597,173.6,160.7,0,0,0,0.1436,0.0176,0,0.0673,0.4637,0.7584,0.893,0.8875,0.8391,0.4256,131.072,81.7495,59.3456,89.6013,42.591,19.6824,25.4467,52.2789,32.1704,0.7804,0.5577,0.252
113,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,4,146.5560357,1410.950583,33.782,34.45933333,50.63066667,50.88466667,51.68876293,1.4767,1.4987,1.5339,0.6917,0.6617,1.0455,0.0403,0.1379,0.4874,0.0201,167.5,139.1,0.0257,159.4,126.9,0,0,0,0.0929,0.1235,0,0.1856,0.5058,0.7967,0.8901,0.8885,1.5031,0.3935,118.8139,68.3103,54.2479,81.4169,37.0207,22.2073,20.5705,42.8088,30.2706,1.0959,0.5265,0.2742
115,4,78.99083347,426.6944871,24.21466667,24.21466667,20.574,22.098,22.91955453,0.9126,0.8497,0.9385,0.6923,0.6084,1.1379,0.0256,0.0489,0.5108,0.0481,244.6,166.4,0.063,166,153.4,0,0,0,0.087,0.0491,0,0.0507,0.5096,0.7385,0.8889,0.8807,0.8421,0.4224,124.7382,89.0002,49.4785,81.9966,43.5535,10.7533,33.1938,72.05,34.8922,1.0603,0.5842,0.2327
116,4,93.05606653,584.9378982,26.924,27.00866667,24.72266667,26.67,28.0122122,0.9875,0.9182,1.0404,0.7296,0.6006,1.2147,0.0285,0.0304,0.5264,0.0605,261.4,172.6,0.0512,172.5,147.7,0,0,0,0.1518,0.0218,0,0.066,0.4698,0.7389,0.8855,0.8855,0.9134,0.4328,122.0031,82.2841,55.8677,83.6959,41.2611,14.661,25.7419,60.3368,29.6242,1.5206,0.5695,0.2437
117,4,111.6727679,861.9409284,33.274,33.44333333,29.63333333,31.58066667,32.56860813,0.9443,0.8906,0.9755,0.7455,0.6336,1.1767,0.0279,0.0299,0.5505,0.047,256.7,190.4,0.0748,173.4,158.5,0,0,0,0.1511,0.019,0,0.0781,0.4665,0.7527,0.8917,0.8889,0.8974,0.4294,134.7568,112.1328,60.6696,91.9718,51.6241,1.745,37.5446,87.339,37.5851,0.5477,0.4968,0.2937
118,4,120.2286563,981.8833409,33.528,33.61266667,33.61266667,35.814,37.24134453,1.0655,1.0025,1.1136,0.7273,0.6187,1.1755,0.0275,0.04,0.5499,0.0449,249.1,185.5,0.0398,165.9,144.9,0,0,0,0.1591,0.0224,0,0.079,0.4586,0.7488,0.8901,0.8852,1,0.4274,118.5136,67.7365,51.1143,79.7739,36.7697,22.1116,22.3495,45.3066,31.4391,0.6631,0.5563,0.2533
119,4,180.6994947,2304.360983,53.086,53.086,53.086,54.61,55.1403012,1.0287,1,1.042,0.6013,0.6348,0.9472,0.013,0.0181,0.5018,0.0233,225.3,148.5,0.0319,173.4,155.9,0,0,0.1016,0,0.0345,0.0464,0,0.4884,0.7764,0.8897,0.8865,1,0.3892,142.8065,94.8036,61.6552,96.2507,47.8163,17.2217,31.9267,61.657,36.2754,0.6188,0.6507,0.1908
120,4,146.5070476,1515.29446,42.418,42.418,44.704,45.55066667,46.3108802,1.0739,1.0539,1.0939,0.5749,0.6327,0.9085,0.0113,0.0302,0.4778,0.0102,168.4,143.8,0.0083,160.7,152.4,0,0,0.1236,0,0.0547,0.0588,0,0.5074,0.7858,0.8903,0.8884,1.055,0.3728,115.4731,66.7684,50.0146,77.9006,36.1856,21.2276,22.2554,46.354,30.7557,0.8738,0.5574,0.2506
121,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,4,97.44670207,651.8553271,25.146,25.146,30.48,32.004,32.68589687,1.2727,1.2121,1.3042,0.7508,0.5589,1.3434,0.0339,0.0722,0.5426,0.0238,220.7,160.9,0.0412,144.2,131.4,0,0,0,0.1551,0.0461,0,0.0917,0.4577,0.7639,0.8916,0.8862,1.2203,0.413,128.1969,78.7609,49.7405,83.7354,41.1771,19.3941,29.9005,57.0317,35.6395,1.0167,0.5819,0.2321
123,4,104.1133639,752.3425813,30.988,31.41133333,27.686,29.12533333,29.87973027,0.9272,0.8934,0.9642,0.7623,0.6339,1.2026,0.0281,0.0333,0.5436,0.0378,225.9,185,0.0465,170.9,159.2,0,0,0,0.1702,0.0259,0,0.0758,0.4506,0.758,0.8904,0.8844,0.8904,0.4319,110.0968,75.7487,50.438,75.5442,37.7371,12.4219,23.929,62.5656,26.9611,0.9261,0.6317,0.2045
124,4,134.2733577,1239.603256,40.47066667,40.64,34.544,37.16866667,38.1484124,0.9146,0.8536,0.9279,0.7134,0.6862,1.0396,0.0281,0.041,0.5406,0.0446,242.7,171.5,0.0656,172.6,165.1,0,0,0,0.1307,0.0655,0,0.072,0.451,0.7443,0.8907,0.8883,0.8534,0.4344,134.5442,70.1635,53.8679,88.6465,40.075,28.2822,25.9917,42.5833,38.4116,0.7317,0.5869,0.232
125,4,202.1091547,2736.761552,55.28733333,55.28733333,55.20266667,60.452,61.59831893,1.0934,0.9985,1.1176,0.755,0.6432,1.1738,0.0396,0.0545,0.534,0.0602,257,206.7,0.1226,170.3,153.8,0,0,0,0.1213,0.1144,0,0.156,0.4972,0.7293,0.8889,0.8874,1,0.4437,140.0959,83.872,64.1773,96.114,44.6749,23.1922,25.7476,47.9891,34.6528,1.7927,0.5888,0.2307
126,4,276.2046969,4132.522201,49.19133333,53.42466667,99.90666667,103.9706667,104.3069119,1.9461,2.031,2.1314,0.9157,0.3339,2.7423,0.0675,0.2118,0.4732,0.0338,234.9,151.2,0.0976,56.4,49.2,0.0025,0.4638,0,0.3825,0.0607,0,1.0051,0.3282,0.7694,0.8889,0.8889,2.0345,0.4033,149.2825,80.7846,65.8534,101.2209,45.3006,29.2743,25.5851,41.1527,38.8791,1.8929,0.5584,0.2479
127,4,123.0838619,1044.385008,34.45933333,35.22133333,38.26933333,39.53933333,40.74689167,1.1226,1.1106,1.1825,0.742,0.3587,2.0685,0.0332,0.0429,0.4576,0.0087,197.2,172.9,0.0087,107.2,101.8,0.0034,0.2605,0,0.2502,0.0697,0,0.2346,0.4197,0.7725,0.8889,0.8845,1.1111,0.3712,144.3343,80.4143,59.5679,95.9355,44.2849,26.8005,28.3642,46.6237,39.0229,2.1153,0.5849,0.2316
128,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,4,142.4445039,1397.660287,40.64,41.48666667,40.64,43.01066667,43.66540247,1.0367,1,1.0812,0.7771,0.5208,1.492,0.0429,0.0449,0.5118,0.0267,215.4,167.1,0.0546,137.5,125.4,0,0,0,0.2241,0.0601,0,0.2024,0.4075,0.7574,0.891,0.8868,1,0.406,129.097,60.4159,46.7235,82.6775,36.7088,31.1886,25.793,39.5907,40.4723,1.0352,0.5697,0.2431
